股票代码,股票名称,当前价,涨跌额,涨跌幅,年初至今,成交量,成交额,换手率,市盈率(TTM),股息率,市值
SH600037,歌华有线,8.12,-0.16,-1.93,-5.97,11009708,89678394,0.79,53.711,0.567,11301236418
SH688201,信安世纪,39.39,1.34,3.52,-6.02,1644191,63707815,2.69,36.17,0.858,5429087382
SZ300019,硅宝科技,18.55,-0.1,-0.54,-6.07,6697788,125487402.04,2.07,26.178,1.617,7254723210
SZ200016,深康佳B,2.15,0.01,0.47,-6.12,219600,471163,0.03,4.633,2.782,5177082627
SH601606,长城军工,12.15,0,0,-6.14,9627353,116682206,1.33,60.42,0.313,8799375060
SH605296,神农集团,28.87,-0.52,-1.77,-6.18,1909898,55309980,2.89,,0.661,15136671377
SH600609,金杯汽车,5,0.03,0.6,-6.19,7001755,35043218,0.64,62.199,0,6556002790
SH603367,辰欣药业,12.21,-0.09,-0.73,-6.23,1770000,21649703,0.39,16.498,2.457,5534951730
SH603906,龙蟠科技,34.73,1.33,3.98,-6.24,19385596,663756850,4.02,30.765,0.536,19625190301
SH600022,山东钢铁,1.62,0,0,-6.27,48429808,78340416,0.44,79.172,3.704,17733410378
SZ300388,节能国祯,7.22,0.08,1.12,-6.34,5948806,42616056.14,0.85,12.532,1.662,5046505806
SZ300053,欧比特,9.52,-0.08,-0.83,-6.39,37899354,363226289.67,5.95,248.814,0,6684546178
SZ200761,本钢板B,1.83,-0.01,-0.54,-6.44,167100,304444,0.04,7.825,39.219,7518022664
SZ000976,华铁股份,5.19,0,0,-6.49,27532455,141703719.67,1.73,21.414,0,8281572951
SZ200550,江铃B,6.84,0,0,-6.59,13099,89474.18,0,8.442,4.566,5904383760
SZ000761,本钢板材,3.43,0,0,-6.61,5369250,18353685,0.14,16.509,17.493,14091157234
SZ300969,恒帅股份,93.19,0.63,0.68,-6.64,1439288,134898168.08,7.2,61.618,0.268,7455200000
SH600621,华鑫股份,12.77,-0.25,-1.92,-6.64,15048820,192825210,1.42,26.566,1.096,13547683959
SZ002488,金固股份,8.19,0.04,0.49,-6.72,27135099,222946280.84,2.98,9.179,0,8205682384
SH603043,广州酒家,22.04,-0.43,-1.91,-6.77,3620934,79638045,0.64,21.756,1.815,12501617864
SZ000993,闽东电力,12.66,0.22,1.77,-6.77,13665542,171581667.11,3.11,30.058,0,5797665420
SZ000758,中色股份,5.09,0.07,1.39,-6.78,65346753,332905379.57,3.32,58.919,0,10024136178
SH603959,百利科技,14.69,0.15,1.03,-6.79,4499293,65969675,0.92,132.243,0,7202492192
SZ000581,威孚高科,18.56,-0.03,-0.16,-6.86,3558712,65947938.4,0.44,8.656,8.621,18719677118
SH601020,华钰矿业,12.63,0.17,1.36,-6.86,6667522,83847132,1.19,55.646,0,7102104783
SH603105,芯能科技,15.37,0.72,4.91,-6.87,20348800,310759587,4.07,59.041,0.455,7685000000
SZ300196,长海股份,16.17,-0.04,-0.25,-6.91,1934592,31231625.8,0.79,8.918,0.928,6608926530
SH601226,华电重工,6.22,0.15,2.47,-6.92,21351286,131862874,1.85,21.746,1.367,7258802200
SH600206,有研新材,15.17,0.54,3.69,-6.95,29101255,433666442,3.44,44.896,0.56,12842214046
SH600169,太原重工,2.67,0.01,0.38,-6.97,15886470,42427196,0.62,75.115,0,8899487805
SZ300080,易成新能,5.41,0.04,0.74,-7.04,22005410,119140512.5,1.87,,0,11695771114
SZ000572,海马汽车,5.43,-0.02,-0.37,-7.18,18414400,100824732,1.12,92.127,0,8930375793
SZ002968,新大正,23.13,-0.22,-0.94,-7.21,782979,18076473.97,0.8,28.668,1.535,5298876750
SH600189,泉阳泉,7.16,-0.03,-0.42,-7.25,10645340,75976572,1.52,46.28,0,5120816334
SZ301296,C新巨丰,16.87,-0.23,-1.35,-7.26,11443326,192772253.17,19.35,47.677,,7085400000
SH603306,华懋科技,31.33,0.81,2.65,-7.28,3452700,107871082,1.12,64.112,0.366,9618927389
SH603936,博敏电子,15.94,0.4,2.57,-7.33,37110270,580351718,7.26,41.023,0,8145532826
SH688150,莱特光电,20.35,0.26,1.29,-7.38,2842308,57865384,8.69,74.281,0.491,8189604855
SH600501,航天晨光,13,0.24,1.88,-7.41,11815610,153036037,2.8,104.202,0,5615071800
SH600869,远东股份,6.37,0.02,0.31,-7.41,35091105,223257803,1.58,24.501,0,14137276992
SH600815,厦工股份,2.99,-0.03,-0.99,-7.43,5630400,16925083,0.32,,0,5304542495
SH600761,安徽合力,11.19,-0.29,-2.53,-7.47,6825825,76731349,0.92,12.053,3.128,8282623174
SZ002440,闰土股份,8.5,0.01,0.12,-7.5,6361697,53985359.4,0.66,10.464,4.118,9779250000
SZ002424,贵州百灵,7.03,-0.06,-0.85,-7.5,10973221,77187241.81,1.02,78.651,0,9920736000
SZ300119,瑞普生物,21.84,0.21,0.97,-7.51,6198102,133942716.64,1.9,29.29,1.603,10223071644
SZ000089,深圳机场,6.74,-0.01,-0.15,-7.52,6452700,43440071,0.31,,0.445,13822186491
SZ300008,天海防务,4.55,-0.08,-1.73,-7.52,49730500,226657989,3.47,228.31,0,7862532555
SH600552,凯盛科技,10.7,0.29,2.79,-7.55,19957549,211459630,2.61,47.548,0.935,8173558832
SH688768,容知日新,102.79,4.49,4.57,-7.56,635754,65705087,1.95,58.5,0.195,5639623820
SH603416,信捷电气,43.65,2.85,6.99,-7.57,2956354,126631476,2.1,21.613,0.596,6135444000
SZ002641,公元股份,4.99,0.21,4.39,-7.58,20861349,103818555.05,1.84,15.896,1.443,6163417791
SZ000803,山高环能,15.17,0.52,3.55,-7.58,9125180,137785067.6,3.22,38.723,0,5339750573
SZ000426,兴业矿业,6.69,0.08,1.21,-7.6,11068659,73671653.9,0.75,78.859,0,12290815945
SZ300039,上海凯宝,5.64,0.01,0.18,-7.67,10315626,57643943.81,1.13,41.81,0.887,5899440000
SZ002544,普天科技,21.81,0.41,1.92,-7.7,4046306,88223911.51,0.61,102.613,0.477,14892333098
SZ000507,珠海港,5.84,-0.11,-1.85,-7.73,13772300,80766292,1.53,13.938,2.055,5371251787
SZ002218,拓日新能,6.2,0.07,1.14,-7.75,66943772,412406229.45,4.83,83.794,0.565,8760727404
SZ301330,熵基科技,39.95,-0.74,-1.82,-7.78,2890228,115459134.72,8.69,35.412,0,5932257437
SH688526,科前生物,25.16,-0.84,-3.23,-7.81,3093620,78580768,2.58,26.375,0.755,11702751312
SH605555,德昌股份,26.59,0.79,3.06,-7.81,4044538,108417498,5.78,22.679,0.94,7072195480
SZ002226,江南化工,5.42,0.04,0.74,-7.89,15819771,85654724.91,1.18,17.03,1.107,14357161874
SH603359,东珠生态,13.1,0.17,1.31,-8,4909248,64197160,1.1,15.316,0.382,5843857600
SZ002045,国光电器,13.8,0.58,4.39,-8,83294233,1130737781.28,17.81,,0,6463697999
SZ300298,三诺生物,27.19,-0.59,-2.12,-8.01,1661028,45473448.44,0.36,77.366,0.736,15356070062
SH601609,金田股份,7.84,0.05,0.64,-8.02,4550690,35604663,0.75,15.312,1.404,11602473553
SH600120,浙江东方,4,-0.06,-1.48,-8.04,17180648,68922352,0.59,26.357,1.314,13661525968
SH601333,广深铁路,2.06,-0.02,-0.96,-8.04,28182744,58110383,0.5,,0,14592086220
SZ300485,赛升药业,11.95,-0.16,-1.32,-8.08,3857391,46267012.54,1.43,10.444,1.406,5755913480
SH603235,天新药业,33.9,-0.71,-2.05,-8.08,3008728,102193958,6.87,20.6,0,14840742000
SZ002073,软控股份,7.24,0.02,0.28,-8.12,17773046,129464649.5,1.9,43.965,0,6903967520
SZ002195,二三四五,2.13,-0.03,-1.39,-8.15,59820545,127843740.85,1.06,30.53,0.939,12193925522
SH688077,大地熊,70.29,0.64,0.92,-8.18,1398841,98643997,3.11,28.57,0.931,5670856620
SH600468,百利电气,4.68,0.05,1.08,-8.19,15458514,71974191,1.42,47.075,0.62,5090601302
SZ000751,锌业股份,3.56,0.14,4.09,-8.25,43003692,151559492.2,3.05,29.094,0,5019134633
SZ002338,奥普光电,21.62,-0.1,-0.46,-8.28,6575757,143584013.29,2.74,85.455,0.185,5188800000
SH600259,广晟有色,45.12,0.64,1.44,-8.37,5211024,234844328,1.73,62.139,0,15179988259
SZ002183,怡亚通,6.03,-0.03,-0.5,-8.4,40208571,243708292.63,1.69,40.761,0.663,15659964819
SZ000413,东旭光电,2.06,0.01,0.49,-8.44,33131835,68190221.75,0.68,,0,11603464893
SZ300903,科翔股份,13.13,0.02,0.15,-8.45,3760941,49736022.17,2.26,76.527,0.206,5444937761
SZ002829,星网宇达,35.9,-0.5,-1.37,-8.48,1279700,46151372,1.26,34.091,0.418,5553192936
SZ200869,张裕B,12.18,-0.07,-0.57,-8.49,157350,1909445,0.07,15.239,4.325,8348951520
SZ300393,中来股份,17.41,0.11,0.64,-8.56,50484664,885961189.65,5.51,,0,18970412303
SZ300129,泰胜风能,8.39,0.28,3.45,-8.6,21276700,177155271,3.67,43.496,0.715,7843804556
SH600300,维维股份,3.76,-0.24,-6,-8.62,125792137,487636816,7.78,33.375,0.825,6080454597
SZ002416,爱施德,9.75,-0.17,-1.71,-8.62,8805890,86162295.22,0.72,11.779,4.615,12082997609
SH688127,蓝特光学,20.85,0.53,2.61,-8.66,2803571,58875671,1.66,75.927,0.719,8399318250
SZ300566,激智科技,25.8,1.85,7.72,-8.67,17359448,430666885.33,8.54,72.134,0.389,6761866530
SZ300110,华仁药业,4.36,-0.01,-0.23,-8.72,56659117,249364650.24,4.8,39.348,0.413,5154448602
SH600748,上实发展,3.6,-0.02,-0.55,-8.77,19938305,71361221,1.08,65.115,2.417,6640426411
SH603977,国泰集团,9.42,0.16,1.73,-8.77,13922649,131344336,2.36,21.106,1.368,5560411092
SH600126,杭钢股份,4.47,-0.02,-0.45,-8.8,7530792,33633714,0.22,12.88,5.593,15096035201
SH605507,国邦医药,26.07,0.67,2.64,-8.8,9024362,237742249,5.05,17.694,2.685,14568528645
SH603358,华达科技,18.16,0.41,2.31,-8.83,1871000,33839610,0.43,24.589,1.652,7972966400
SZ300170,汉得信息,7.83,-0.08,-1.01,-8.85,18876305,147267071.67,2.3,12.021,0,6776175349
SH603181,皇马科技,17.37,-0.14,-0.8,-8.87,2896461,50566742,0.49,18.994,0.576,10225719000
SZ002978,安宁股份,37.96,0.12,0.32,-8.9,1686707,63998883.31,1.78,11.456,2.898,15221960000
SH601700,风范股份,5.54,0.04,0.73,-8.95,16423394,91160223,1.44,76.756,0.902,6321616551
SH601858,中国科传,7.77,-0.13,-1.65,-8.95,3443200,26820395,0.44,14.427,3.269,6142185000
SZ300024,机器人,10.17,0.05,0.49,-8.95,19444240,198101984.75,1.29,,0,15765655532
SH600611,大众交通,3.12,-0.02,-0.64,-9.02,3929701,12253875,0.25,,0.897,7376063336
SZ301090,华润材料,11.99,-0.2,-1.64,-9.03,13892383,167013331.97,7.78,27.514,0.409,17738204470
SH600197,伊力特,24.3,0.2,0.83,-9.08,6692075,161484357,1.42,50.063,1.687,11468595827
SZ300324,旋极信息,3.49,-0.03,-0.85,-9.11,31751502,111633690.98,1.87,,0,6029291177
SZ002255,海陆重工,6.36,0.14,2.25,-9.14,43662786,277351239.23,6.8,15.149,0,5356843910
SZ000058,深赛格,6.1,-0.11,-1.77,-9.18,12425800,75970988.26,1.26,,0.164,7510324099
SZ002733,雄韬股份,21,0.08,0.38,-9.21,35771702,755500897.32,9.79,,0,8068513173
SH603766,隆鑫通用,4.94,0,0,-9.25,13728333,67513890,0.67,23.436,1.215,10144496739
SH600060,海信视像,12.12,-0.13,-1.06,-9.26,7242354,87843110,0.56,11.801,0.718,15848744931
SH688157,松井股份,109.98,-0.85,-0.77,-9.26,205337,22677303,0.59,97.868,0.336,8774467692
SZ002270,华明装备,8.8,0.09,1.03,-9.35,19533900,172171241.5,2.57,26.07,4.545,7886783793
SH603279,景津装备,29.46,-0.54,-1.8,-9.35,2084714,61902812,0.37,23.178,1.94,16989084126
SZ300772,运达股份,24.7,1.2,5.11,-9.42,27319244,663495582.33,8.85,20.376,0.633,13393729943
SH600635,大众公用,3.38,-0.02,-0.59,-9.42,17727926,59745729,0.73,,1.479,9979229202
SZ000712,锦龙股份,14.24,-0.18,-1.25,-9.52,3719761,53084275.93,0.42,,0.07,12759040000
SH900926,宝信B,3.24,0.032,1,-9.53,1333329,4328408,0.27,23.698,3.542,6402823547
SH600797,浙大网新,6.15,-0.05,-0.81,-9.56,10592942,65286159,1.03,,0,6319291677
SZ300457,赢合科技,27.68,0.7,2.59,-9.58,8515477,236977031.29,1.53,38.084,0.362,17979210816
SZ002437,誉衡药业,2.63,-0.02,-0.75,-9.62,25353880,66483856.2,1.16,,0,5781063359
SZ002017,东信和平,13.65,-0.22,-1.59,-9.64,10121781,139000003.32,2.27,123.643,0.366,6094535047
SZ300197,节能铁汉,2.62,-0.03,-1.13,-9.66,28852134,75141608.22,1.49,,0,7395924003
SZ300199,翰宇药业,11.39,0.14,1.24,-9.67,13935074,158498686.16,1.99,,0,10443798986
SZ002428,云南锗业,10.83,0.1,0.93,-9.75,7278832,78813752.07,1.13,982.902,0,7073289600
SZ002556,辉隆股份,11.4,0,0,-9.77,29933008,340172008.37,3.41,17.511,3.509,10875519972
SH601369,陕鼓动力,11.35,0.28,2.53,-9.78,21662531,248362348,1.3,21.361,2.731,19597203159
SH600643,爱建集团,5.88,-0.04,-0.68,-9.85,5828800,34251084,0.36,11.444,3.741,9536904018
SH603680,今创集团,8.12,-0.05,-0.61,-9.86,1390296,11275309,0.18,25.031,1.847,6363796388
SH600787,中储股份,5.46,-0.02,-0.36,-9.91,10366833,56405271,0.48,10.25,2.949,11959127244
SH603033,三维股份,17.92,-0.03,-0.17,-9.91,1517028,27268911,0.2,108.969,0,13899781217
SH600903,贵州燃气,8.66,-0.06,-0.69,-9.93,9682232,83546827,0.85,,0.543,9856682334
SH600246,万通发展,9.6,-0.1,-1.03,-9.94,6581301,63300987,0.32,,0,19718489299
SZ002668,ST奥马,4.97,-0.06,-1.19,-9.96,3207580,16031902.86,0.3,16.219,0,5388033797
SZ000859,国风新材,6.36,-0.15,-2.3,-10,25178826,160071189.93,2.81,22.267,0.314,5698409084
SZ002891,中宠股份,27.15,-0.58,-2.09,-10.02,4225815,115523765.67,1.44,64.777,0.184,7985159751
SZ002246,北化股份,9.13,-0.27,-2.87,-10.09,27049506,247285457.74,4.93,37.906,0.493,5012687669
SH600860,京城股份,17.71,-0.25,-1.39,-10.1,8241528,146640326,2.56,,0,9603530647
SZ002298,中电兴发,6.82,-0.01,-0.15,-10.14,12571850,85707749,2.06,24.013,0,5047556345
SZ000791,甘肃电投,6.1,0.01,0.16,-10.16,25958280,156951054.2,1.91,31.98,0.656,8293417748
SZ000536,华映科技,2.21,0,0,-10.16,21371658,47295876.78,0.77,,0,6112932495
SH600548,深高速,8.38,-0.03,-0.36,-10.18,1402917,11770682,0.1,8.175,7.399,18274855332
SZ000672,上峰水泥,14.41,-0.41,-2.77,-10.22,9109404,131856157.82,0.93,7.5,4.632,14052427075
SH600759,ST洲际,2.54,0.04,1.6,-10.25,44700800,112060626,1.98,,0,5749309096
SH601619,嘉泽新能,4.52,0.13,2.96,-10.28,27732099,123987867,1.16,13.117,2.212,11003033925
SH600103,青山纸业,2.53,-0.02,-0.78,-10.28,18773438,47471884,0.81,28.068,0,5833719052
SH600227,圣济堂,3.4,-0.05,-1.45,-10.29,15174868,51815630,1.19,,0,5756656283
SZ002533,金杯电工,7.36,-0.03,-0.41,-10.33,14431717,105943323.78,2.4,15.883,4.076,5402603194
SZ002653,海思科,18.08,-0.4,-2.16,-10.34,2053803,37252108.9,0.43,205.544,1.024,19446983058
SZ002309,ST中利,6.06,0,0,-10.36,27182100,165063256,3.64,,0,5283029632
SH603855,华荣股份,21.8,-0.32,-1.45,-10.36,907200,20008887,0.27,20.229,4.587,7359113200
SZ300468,四方精创,10.31,0.2,1.98,-10.38,19351464,196372979.64,3.66,77.361,0.518,5470994025
SH600268,国电南自,8.84,0.08,0.91,-10.48,11934123,104723220,1.72,19.645,1.337,6239555623
SH601588,北辰实业,2.21,0,0,-10.5,19496621,43216587,0.73,,0.452,7441114200
SH600055,万东医疗,21.22,-0.13,-0.61,-10.51,4392575,93016811,0.81,93.657,0.471,14918955651
SZ000156,华数传媒,7.36,-0.11,-1.47,-10.55,4228243,31144304.52,0.27,15.433,2.717,13637582773
SZ000158,常山北明,6.19,-0.03,-0.48,-10.55,10157628,62744503.14,0.64,77.967,0,9895437503
SH688399,硕世生物,114.27,0.69,0.61,-10.56,526942,60077701,1.63,3.48,8.751,6698507400
SZ002498,汉缆股份,4.58,-0.11,-2.35,-10.58,72379626,333518118.38,2.18,19.257,0.786,15236725680
SH601015,陕西黑猫,5.79,0.15,2.66,-10.65,51885002,298752483,2.54,11.943,0,11826061330
SZ300619,金银河,77.83,0.72,0.93,-10.67,1356213,105075887.04,2.09,164.454,0.051,6900021841
SZ000931,中关村,6.85,-0.11,-1.58,-10.69,5352342,36771759.65,0.72,,0,5158919827
SZ000559,万向钱潮,5.51,-0.02,-0.36,-10.69,13642512,75204804.9,0.5,22.981,3.267,18203890305
SH600525,长园集团,5.34,-0.05,-0.93,-10.7,9960834,53257026,0.76,,0,6972839312
SH605365,立达信,16.97,0.05,0.3,-10.72,1150800,19411026,2.01,20.709,0.731,8485000000
SZ300286,安科瑞,29.27,0.88,3.1,-10.8,1856263,54877049.31,1.06,36.493,0.684,6284740979
SZ002400,省广集团,4.56,-0.07,-1.51,-10.8,22606958,103237927.98,1.34,41.019,0.351,7949617304
SZ002423,中粮资本,7.03,-0.02,-0.28,-10.81,3464800,24298319,0.15,16.844,2.546,16197862192
SZ300294,博雅生物,34,-0.42,-1.22,-10.88,3321066,113178965.06,0.78,40.278,0.448,17144457092
SZ002481,双塔食品,7.59,0.06,0.8,-10.92,12860796,98021922.29,1.17,254.681,0,9399097373
SH603368,柳药集团,16.45,-0.16,-0.96,-10.93,2346099,38695103,0.65,9.876,2.918,5960015884
SH601163,三角轮胎,11.96,0.02,0.17,-11.03,1597929,19054685,0.2,20.349,1.923,9568000000
SH603317,天味食品,23.79,-0.39,-1.61,-11.05,4176699,98841113,0.55,65.839,0.208,18110282381
SZ000592,平潭发展,2.81,-0.04,-1.4,-11.08,30633638,86204200.94,1.6,,0,5428304307
SZ002986,宇新股份,22.77,0.3,1.34,-11.1,1472312,33228419.16,0.99,20.936,0.314,5058273528
SZ300802,矩子科技,21.9,-0.31,-1.4,-11.1,5887808,131234621.96,3.91,71.868,0.428,5692334965
SH600973,宝胜股份,5.27,-0.11,-2.04,-11.13,15125499,79887311,1.21,,0,7227100127
SZ000657,中钨高新,14.28,0.48,3.48,-11.19,19193201,270539694.69,2.03,27.172,0.91,15358523304
SZ000099,中信海直,7.6,-0.05,-0.65,-11.21,6181474,46867761.14,0.87,23.496,1.053,5895853041
SZ002187,广百股份,7.41,-0.02,-0.27,-11.22,1249984,9222989.6,0.24,30.291,5.533,5216928486
SZ002922,伊戈尔,17.78,-0.01,-0.06,-11.23,9491360,168992303.02,3.38,38.717,1.115,5314538990
SZ002458,益生股份,10.04,-0.21,-2.05,-11.23,10480994,105234916.51,1.55,,0,9968816199
SZ002327,富安娜,7.03,-0.04,-0.57,-11.24,1941482,13666665.82,0.39,10.654,8.535,5831096960
SZ000603,盛达资源,11.16,0.17,1.55,-11.29,6216668,69040694.53,1.06,18.705,0,7700057901
SH600452,涪陵电力,14.72,0.56,3.95,-11.31,18731445,271302797,2.05,20.118,0.906,13463031644
SH600782,新钢股份,4.27,-0.02,-0.47,-11.35,33933689,144412971,1.06,4.052,11.71,13615845912
SZ002320,海峡股份,5.22,-0.13,-2.43,-11.35,18440406,96663908.6,0.83,73.357,1.916,11635031236
SH600751,海航科技,2.64,0,0,-11.41,14004625,36765933,0.54,3.382,0,7654251747
SZ002449,国星光电,9.48,0.16,1.72,-11.54,22867206,217947404.17,3.73,30.865,0.527,5863163562
SH600297,广汇汽车,2.36,-0.01,-0.42,-11.61,41505958,97950400,0.51,21.93,0,19142497360
SZ300256,*ST星星,2.89,-0.04,-1.37,-11.62,17295087,50276260.07,1.16,,0,6555656886
SZ001896,豫能控股,6.31,0.18,2.94,-11.62,37582366,235422924.1,3.27,,0,9627680192
SZ000789,万年青,10.04,-0.06,-0.59,-11.71,3021922,30359561.76,0.38,6.364,7.968,8005921100
SZ002251,步步高,5.93,-0.13,-2.15,-11.72,33108814,197069493.78,3.83,,1.686,5122950429
SH688663,新风光,41.2,2.67,6.93,-11.72,5491060,222098445,7.47,43.952,0.971,5765940000
SH603387,基蛋生物,12.43,-0.09,-0.72,-11.72,4246507,52851242,0.84,11.299,1.954,6303918216
SZ300821,东岳硅材,15.66,-0.09,-0.57,-11.75,8292849,130368189.79,1.99,14.464,2.427,18792000000
SH600420,国药现代,9.05,-0.01,-0.11,-11.79,3259100,29430071,0.32,25.325,1.105,9294188168
SZ300276,三丰智能,3.87,0.01,0.26,-11.85,10798208,41716900.88,1.14,77.501,0,5422036371
SZ300394,天孚通信,31.78,-0.18,-0.56,-11.87,5246305,167086346.44,1.47,36.547,1.255,12481801983
SZ002275,桂林三金,14.31,-0.1,-0.69,-11.91,3154115,45146945.2,0.57,21.144,6.289,8445762000
SZ000534,万泽股份,15.74,0.45,2.94,-11.94,8032939,124880529.29,1.63,74.538,0.318,7879807531
SZ300158,振东制药,5.49,-0.06,-1.08,-11.97,11873700,65274290,1.16,2.33,49.18,5640945683
SZ300656,民德电子,38.88,1.23,3.27,-11.98,3949217,153412939.8,3.41,73.893,0.214,6101850956
SZ300656,民德电子,38.88,1.23,3.27,-11.98,3949217,153412939.8,3.41,73.893,0.214,6101850956
SH603002,宏昌电子,6.18,0.08,1.31,-12.02,7007900,43153191,1.14,8.279,4.693,5585948705
SZ000056,皇庭国际,5.03,0.07,1.41,-12.06,22001564,110129376.64,2.43,,0,5907879462
SZ002675,东诚药业,13.7,-0.11,-0.8,-12.09,2641580,36127829.28,0.36,66.47,1.095,10990336266
SZ002573,清新环境,6.3,0.11,1.78,-12.09,14669889,91879883.59,1.36,13.524,1.556,9019118298
SZ002284,亚太股份,9.02,-0.07,-0.77,-12.11,12444926,113265164.52,1.78,147.04,1.109,6653939157
SH603328,依顿电子,6.96,-0.07,-1,-12.12,3610800,25325097,0.36,34.936,0.977,6949160573
SH603997,继峰股份,14.13,0.91,6.88,-12.13,18065200,254322116,2.05,,0,15780192100
SZ000420,吉林化纤,4.63,0.03,0.65,-12.14,38864445,177398468.55,1.79,,0,11384560428
SZ300470,中密控股,38.71,0.62,1.63,-12.16,1245390,47852484.22,0.63,26.874,1.292,8058310133
SH603108,润达医疗,11.78,-0.22,-1.83,-12.16,7906478,93363133,1.36,20.514,0,6827012900
SZ000750,国海证券,3.57,-0.03,-0.83,-12.24,16733126,59783353.16,0.31,35.577,0.98,19436956085
SZ300130,新国都,12.88,0.1,0.78,-12.26,12852353,164727619.07,3.48,21.432,0,6474756242
SH601860,紫金银行,2.84,-0.02,-0.7,-12.31,13138510,37340110,0.38,6.537,3.521,10397165010
SH688192,迪哲医药-U,32.45,-0.26,-0.79,-12.32,753235,24414412,1.94,,0,13115742244
SH605118,力鼎光电,14.42,0.29,2.05,-12.33,1841700,26340532,4.42,35.414,0.832,5875306430
SZ300806,斯迪克,32.2,0.7,2.22,-12.41,3942688,129161577.06,2.34,42.018,0.233,9784956898
SH605123,派克新材,119.78,-3.93,-3.18,-12.42,2274529,274578238,5.49,32.989,0.24,12936240000
SH603297,永新光学,104.89,1.91,1.85,-12.45,2018974,213526600,1.84,49.449,0.858,11587984975
SH600282,南钢股份,2.97,-0.02,-0.67,-12.46,15857800,47105808,0.36,5.51,10.1,18303974898
SH600595,中孚实业,3.86,0.11,2.93,-12.47,18231720,70394567,0.46,12.352,0,15495190720
SH600312,平高电气,7.94,0.06,0.76,-12.49,12633542,99973827,0.93,82.13,0.202,10773955193
SZ300266,兴源环境,3.41,0.01,0.29,-12.56,16784258,57394958.7,1.08,,0,5354475141
SZ001914,招商积余,17.6,0.05,0.28,-12.59,4437121,77611732.74,0.67,31.316,0.568,18662090656
SZ002093,国脉科技,5.75,0.02,0.35,-12.59,4584275,26255262.5,0.46,61.86,0.174,5793125000
SZ000612,焦作万方,6.64,0.6,9.93,-12.64,90106029,588875489.55,7.57,28.825,1.355,7916203976
SZ000016,深康佳A,5.67,-0.03,-0.53,-12.64,9604371,54416825.46,0.6,13.753,0.882,13653050463
SZ300398,飞凯材料,21.03,0.06,0.29,-12.67,11826009,250176759.47,2.25,23.611,0.333,11117495263
SH603858,步长制药,18.05,-0.11,-0.61,-12.73,3079991,55629752,0.28,17.187,2.059,19964069742
SH600360,华微电子,7.88,0.14,1.81,-12.76,26032022,205000899,2.71,59.088,0.47,7567126996
SZ002004,华邦健康,6.06,-0.07,-1.14,-12.81,11587438,70382284.74,0.62,13.683,3.63,11998310297
SH600983,惠而浦,7.42,-0.02,-0.27,-12.81,1036003,7672126,0.14,,0,5686977380
SZ000685,中山公用,7.42,-0.01,-0.13,-12.82,4057258,30020717.64,0.32,9.178,4.043,10945326224
SZ000922,佳电股份,10.55,0.96,10.01,-12.84,13770609,143888994.95,2.35,27.472,0.762,6293497559
SZ002455,百川股份,11.49,0.08,0.7,-12.89,13956279,159864237.54,2.8,26.756,0.435,6815467792
SH600877,声光电科,13.64,-1.18,-7.96,-12.9,46902248,655972260,6.57,87.244,0,16152039503
SZ300206,理邦仪器,11.96,-0.04,-0.33,-12.93,4968626,59230460.22,1.46,35.347,1.731,6957393278
SZ200028,一致B,16.82,-0.13,-0.77,-12.94,33400,562308,0.06,5.041,4.312,7201095854
SZ000923,河钢资源,12.2,0.06,0.49,-12.97,4120510,50181915.8,0.66,11.311,2.459,7963293324
SZ000826,启迪环境,3.87,0.05,1.31,-13.03,36497228,139858239.75,2.55,,0,5536339894
SZ000851,高鸿股份,5.2,-0.01,-0.19,-13.04,14263160,74111452.1,1.3,22.371,0,6056711544
SZ002635,安洁科技,14.59,0.35,2.46,-13.04,20712204,298575533.09,5.03,32.404,1.371,9968532922
SZ000422,湖北宜化,18.53,-0.23,-1.23,-13.05,18223915,337653459,2.03,6.632,0,16637470173
SH600623,华谊集团,7.52,0.04,0.53,-13.07,9637964,72212401,0.52,6.54,5.585,16028500977
SH601608,中信重工,3.86,0.02,0.52,-13.11,13084500,50444109,0.3,70.815,0.427,16750158471
SH600114,东睦股份,10.13,0.34,3.47,-13.18,8161978,82138729,1.32,471.497,0.494,6243964622
SZ000989,九芝堂,9.01,-0.04,-0.44,-13.19,7023194,63355244.38,1.05,18.668,4.44,7832881666
SH600200,江苏吴中,7.44,0.32,4.49,-13.19,32709438,241488093,4.61,,0,5300172910
SZ300978,东箭科技,15.56,0.42,2.77,-13.21,4451344,69123841.05,3.37,66.1,0.643,6577254619
SZ300740,水羊股份,13.79,0.07,0.51,-13.22,6265173,85667223.13,1.77,23.213,0,5345988937
SZ002611,东方精工,4.84,0.03,0.62,-13.26,16088843,77670574.69,1.47,15.126,0,6419912023
SH605369,拱东医疗,122.75,-5.19,-4.06,-13.26,409900,50928524,1.45,40.133,1.124,13824978980
SZ002435,长江健康,4.57,-0.07,-1.51,-13.28,11999500,54869651,1,,0,5648442401
SH603308,应流股份,19.22,0.21,1.1,-13.32,6971149,132676950,1.02,47.407,0.531,13130083822
SZ002110,三钢闽光,5.23,-0.04,-0.76,-13.47,5304652,27799755.48,0.22,7.513,15.679,12821743725
SZ002726,龙大美食,9.04,-0.04,-0.44,-13.58,3533022,31796453.28,0.33,,0,9749367543
SH600255,鑫科材料,2.86,0,0,-13.6,21517400,61319997,1.2,66.642,0,5151758197
