股票代码,股票名称,当前价,涨跌额,涨跌幅,年初至今,成交量,成交额,换手率,市盈率(TTM),股息率,市值
SZ300676,华大基因,60.68,-0.18,-0.3,-30.55,2344641,140839470.78,0.57,25.592,0.577,25116321241
SZ300723,一品红,24.75,-0.11,-0.44,-30.57,1156148,28728250.87,0.88,20.7,0.81,7111527044
SZ002408,齐翔腾达,7.29,0.05,0.69,-30.57,10187230,74154497.1,0.37,11.356,0,20723142376
SH688488,艾迪药业,10.81,-0.02,-0.18,-30.57,1717606,18346711,0.83,,0,4540200000
SH600218,全柴动力,9.86,0.12,1.23,-30.63,9499772,93905315,2.3,40.86,1.065,4295015201
SH600183,生益科技,15.74,-0.17,-1.07,-30.65,7155204,112567725,0.31,15.555,3.8,36558707026
SZ300241,瑞丰光电,5.5,-0.02,-0.36,-30.66,6015100,32998523,1.06,47.515,0.363,3771686067
SH603686,福龙马,9.71,-0.05,-0.51,-30.66,3215490,31173071,0.77,14.775,2.575,4036017206
SZ300308,中际旭创,29.25,0.02,0.07,-30.67,9133654,265961564.91,1.22,22.776,0.751,23428132299
SZ002819,东方中科,22.91,-0.49,-2.09,-30.68,3084321,71100502.04,2.19,47.878,0.655,6995530515
SZ002189,中光学,15.11,-0.16,-1.05,-30.69,2500855,37838724.96,0.96,56.839,1.483,3963495986
SZ002755,奥赛康,8.73,0.03,0.34,-30.71,1155976,10058733.24,0.12,62.699,1.145,8102839864
SH603165,荣晟环保,13.01,-0.08,-0.61,-30.72,1526816,19863731,0.55,14.344,2.555,3622390901
SZ002242,九阳股份,15.09,-0.43,-2.77,-30.75,6259091,94690626.6,0.82,18.069,9.94,11574286530
SZ301072,中捷精工,26.31,-0.44,-1.64,-30.75,663300,17473185,2.53,81.951,0.171,2763991788
SZ002508,老板电器,24.51,-0.49,-1.96,-30.76,5967187,146775677.29,0.64,18.39,2.04,23260579466
SZ301032,新柴股份,8.77,0.12,1.39,-30.8,1122505,9764149.9,1.22,42.613,1.14,2114739918
SH688079,美迪凯,10.08,-0.09,-0.88,-30.82,1268114,12795640,0.73,71.26,0.744,4045440007
SZ002850,科达利,110.75,-0.55,-0.49,-30.82,2509130,277649508.81,1.61,38.852,0.18,25925672498
SZ002793,罗欣药业,7.15,0.15,2.14,-30.85,2999487,21386421.45,0.61,,0.421,10431296590
SZ300146,汤臣倍健,18.01,0.14,0.78,-30.89,6902933,123098748.97,0.61,21.398,3.887,30622560822
SZ002108,沧州明珠,5.35,0.02,0.38,-30.89,12780647,68621349.02,0.9,30.38,0.792,8948933048
SZ002858,力盛体育,10.56,-0.04,-0.38,-30.89,1438100,15143711,1.03,,0,1688816849
SZ300667,必创科技,15.56,-0.11,-0.7,-30.89,1189321,18595855.55,0.78,36.702,1.285,3125080343
SZ301123,奕东电子,25.44,-0.55,-2.12,-30.9,2733696,69854402.2,5.05,32.401,1.179,5942784000
SH603444,吉比特,277.55,-6.22,-2.19,-30.9,454571,126040099,0.63,15.881,5.765,19946486569
SH603866,桃李面包,13.62,-0.23,-1.66,-30.92,5625561,76438053,0.42,24.154,3.147,18156812412
SH603579,荣泰健康,22.39,-0.08,-0.36,-30.92,406088,9049266,0.29,17.192,3.126,3134676171
SZ002916,深南电路,83.21,-1.44,-1.7,-30.96,2581250,213962180.95,0.51,25.526,1.142,42676773175
SH600880,博瑞传播,5.16,-0.13,-2.46,-31,20796626,107602874,1.9,86.35,0.484,5641593595
SH600132,重庆啤酒,102.75,-4.15,-3.88,-31,5227929,536440822,1.08,39.107,1.946,49728040595
SH688370,丛麟科技,41.22,-0.42,-1.01,-31.02,1094474,45255305,4.62,24.795,,4385808000
SH688092,爱科科技,25.8,0.17,0.66,-31.05,349019,9049547,1.34,30.339,1.047,1526286514
SH688163,赛伦生物,22.04,-0.32,-1.43,-31.06,301852,6676050,1.22,35.122,4.083,2385168800
SZ300932,三友联众,18.53,-0.21,-1.12,-31.07,1102677,20439340.19,1.22,37.493,1.156,3259080823
SZ002280,联络互动,3.26,-0.02,-0.61,-31.08,20662702,67093620.86,1.09,,0,7097507941
SH600237,铜峰电子,6.51,-0.15,-2.25,-31.11,18058757,118042829,3.2,58.475,0,3674045868
SH688558,国盛智科,30.57,-0.11,-0.36,-31.2,560632,17170536,1.43,20.081,1.636,4035240000
SH603225,新凤鸣,10.02,0.11,1.11,-31.2,6160857,61263833,0.41,11.576,2.246,15325285342
SZ300458,全志科技,22.59,-0.17,-0.75,-31.22,9716104,218222767.47,1.91,31.261,1.163,14233794951
SH600343,航天动力,9.49,-0.04,-0.42,-31.23,6322640,59978820,0.99,,0,6056578243
SZ300788,中信出版,19.81,-0.39,-1.93,-31.24,2259993,44686087.31,1.19,20.193,2.564,3766901512
SH688155,先惠技术,78.34,-2.16,-2.68,-31.28,816155,63939305,2.48,,0,5979546174
SZ300696,爱乐达,29.61,0.09,0.3,-31.29,2948494,87596620.03,1.59,29.933,0.563,8680363758
SZ300964,本川智能,27.75,-0.28,-1,-31.32,411500,11477738,1.38,63.626,1.081,2145027381
SZ002732,燕塘乳业,18.25,-0.21,-1.14,-31.32,1123195,20396893.85,0.72,27.607,1.096,2871637500
SZ300508,维宏股份,22.48,-0.28,-1.23,-31.34,938500,21130000,1.66,52.666,0.552,2452442112
SH600571,信雅达,8.16,0.03,0.37,-31.35,3079341,25041765,0.69,,3.041,3918094413
SZ300083,创世纪,9.8,-0.01,-0.1,-31.37,10210872,100077232.49,0.77,28.554,0,15123128514
SZ002354,天娱数科,4,-0.1,-2.44,-31.39,28697111,114952543.67,1.95,,0,6618343280
SZ300055,万邦达,8.9,0.03,0.34,-31.41,2663329,23736376.91,0.43,71.884,0.337,7147552264
SH688289,圣湘生物,27.11,-0.27,-0.99,-31.46,3659862,99636859,1.24,7.101,2.821,15953145259
SH603899,晨光股份,43.64,-0.36,-0.82,-31.48,3392695,147415365,0.37,29.306,1.376,40451358302
SH601636,旗滨集团,10.93,-0.21,-1.89,-31.49,30519048,333613639,1.14,9.46,7.327,29330581397
SZ300436,广生堂,32.9,0.17,0.52,-31.5,1000300,32719654,0.75,,0,5239884300
SZ300590,移为通信,13.07,-0.39,-2.9,-31.51,7927789,105335740.39,2.35,35.578,0.764,5982095189
SZ301036,双乐股份,20.18,-0.02,-0.1,-31.51,499505,10065741.8,1.07,53.422,3.964,2018000000
SZ002762,金发拉比,7.55,-0.02,-0.26,-31.54,3527967,26522352.58,1.75,332.068,0.662,2672888750
SH600203,福日电子,7.03,0.01,0.14,-31.55,7799000,54612236,1.38,,0,4168706216
SH605289,罗曼股份,21.44,-0.68,-3.07,-31.55,5251302,112988189,10.42,25.646,2.239,2322756000
SZ300831,派瑞股份,13.49,-0.18,-1.32,-31.56,4551400,61393971,2.47,58.7,0.222,4316800000
SZ000100,TCL科技,4.08,-0.02,-0.49,-31.58,69366059,281181475.82,0.52,14.54,3.676,57245021078
SH603278,大业股份,8.24,0.13,1.6,-31.62,1120680,9191166,0.39,,0,2388620231
SZ300908,仲景食品,36.56,-1.33,-3.51,-31.63,1581427,58046207.13,4.09,32.458,1.368,3656000000
SZ301198,喜悦智行,19.35,-0.26,-1.33,-31.65,704395,13682967.9,2.17,38.669,1.193,2515500000
SZ300967,晓鸣股份,18.03,0.05,0.28,-31.65,4421891,78945508.36,4.23,67.09,1.109,3429513345
SZ300933,中辰股份,8.31,-0.02,-0.24,-31.73,3260058,27131314.14,1.39,42.737,0.361,3810135000
SH688059,华锐精密,107.15,1.15,1.08,-31.75,228768,24622280,0.93,27.072,1.12,4715457200
SZ002438,江苏神通,13.94,0.14,1.01,-31.78,11843300,165516261.48,2.53,30.316,0.359,7075072206
SZ002368,太极股份,18.59,-0.09,-0.48,-31.79,3683922,68337492.46,0.64,28.231,1.044,10775891595
SZ002390,信邦制药,5,-0.03,-0.6,-31.79,16581708,83074846,1.09,40.265,1.2,10136143055
SZ300663,科蓝软件,14.46,-0.24,-1.63,-31.82,6697181,96915251.48,1.74,162.936,0,6683100271
SZ002859,洁美科技,25.15,-0.06,-0.24,-31.84,2184464,54761599.8,0.55,37.366,0.795,10312035871
SZ002901,大博医疗,33.99,0.81,2.44,-31.85,895013,30608022.68,0.26,26.45,1.471,14178582482
SH601799,星宇股份,138,-3.7,-2.61,-31.87,1312334,182251911,0.46,47.08,0.797,39423759822
SH688325,赛微微电,50.77,-1.3,-2.5,-31.9,402314,20633736,2.19,54.24,0,4061600000
SZ300086,康芝药业,5.91,0.01,0.17,-31.91,3947901,23293947.58,0.91,,0,2659500000
SZ300591,万里马,5.42,0.03,0.56,-31.91,2212215,11904880.1,0.95,,0,2198751871
SH688696,极米科技,266.37,-5.36,-1.97,-31.93,388223,103025897,0.86,33.287,0.804,18645900000
SZ300096,易联众,6.11,0,0,-31.96,3516300,21467995,0.93,,0,2627300000
SZ300001,特锐德,16.9,0.09,0.54,-31.97,8283710,140283605.2,0.84,88.98,0.118,17588011050
SZ300400,劲拓股份,15.04,-0.36,-2.34,-31.99,3927801,59470049.14,2.16,112.715,3.324,3649092032
SH600587,新华医疗,21.72,1.28,6.26,-32.01,15481134,328682306,3.84,16.284,0.691,8948094633
SZ301039,中集车辆,8.54,0.01,0.12,-32.03,4598600,39130688,0.63,29.808,2.342,17230304000
SH603719,良品铺子,28.61,-1.09,-3.67,-32.04,10002266,284675217,4.47,40.565,0.741,11472610000
SZ300290,荣科科技,4.73,-0.05,-1.05,-32.04,9317000,44073964,1.52,,0,3023593701
SH688235,百济神州-U,98.19,-1.9,-1.9,-32.05,1058598,104224708,1.31,,0,130807290514
SH688609,九联科技,8.51,-0.22,-2.52,-32.05,6346692,54096722,1.98,35.838,0.705,4255000000
SZ300136,信维通信,17.15,-0.13,-0.75,-32.06,8203937,140554131.33,1,32.121,0.292,16593802142
SH688189,南新制药,17.09,-1.87,-9.86,-32.07,7388826,130274935,5.28,,0,3349640000
SZ300983,尤安设计,33.72,1.4,4.33,-32.1,1070584,35484012.28,3.35,28.249,2.502,4316160000
SZ002947,恒铭达,19.13,-0.42,-2.15,-32.1,2913034,55899917.12,1.91,55.292,0.805,4378743463
SZ300348,长亮科技,10.6,-0.26,-2.39,-32.11,8309185,88403018.38,1.36,61.428,0.33,7642605957
SZ000967,盈峰环境,4.88,0.05,1.04,-32.11,6840735,33106617.62,0.22,22.757,2.049,15515959990
SH603110,东方材料,31.05,-0.25,-0.8,-32.13,582052,18142408,0.29,441.182,0.58,6248090029
SZ300491,通合科技,13.34,-0.23,-1.69,-32.13,2424853,32505333.02,1.58,80.016,0.225,2313865675
SZ300997,欢乐家,11.65,-0.2,-1.69,-32.14,2860599,33355979.24,3.18,30.771,1.631,5242500000
SZ002439,启明星辰,19.33,0.33,1.74,-32.16,8106287,155908578.82,1.12,25.614,0.129,18413826390
SH688229,博睿数据,37.35,0.8,2.19,-32.21,329910,12208453,1.57,,0,1658340000
SZ300815,玉禾田,17.07,-0.12,-0.7,-32.21,1011613,17292106.06,0.72,13.199,1.25,5669971200
SH603697,有友食品,11.32,-0.28,-2.41,-32.22,2315100,26218833,0.76,23.126,5.752,3492548450
SZ300759,康龙化成,63.6,-1.95,-2.97,-32.23,8317740,527924125.52,0.88,45.047,0.472,75751901204
SZ300925,法本信息,11.45,-0.13,-1.12,-32.23,2785983,31938191,1.4,28.857,0.36,4290733921
SZ000910,大亚圣象,8.91,0,0,-32.25,2562968,22743337.91,0.47,10.061,1.796,4877311725
SZ300430,诚益通,9.79,0.06,0.62,-32.25,2051500,20029126,0.8,25.313,0.204,2671760470
SZ300872,天阳科技,12.5,-0.16,-1.26,-32.27,2644543,33023331.58,1.03,101.841,0.444,5055345675
SZ301022,海泰科,31.13,0.21,0.68,-32.29,337454,10510112.18,1.03,31.405,0.964,1992320000
SH600702,舍得酒业,153.23,-5.12,-3.23,-32.3,8191068,1245714775,2.48,37.809,0.522,50878945672
SZ300979,华利集团,59.4,-0.28,-0.47,-32.32,1686551,99150030.95,1.15,22.809,1.852,69319800000
SZ300027,华谊兄弟,2.68,-0.04,-1.47,-32.32,25056201,66829106.55,1.09,,0,7435675863
SZ002387,维信诺,6.28,-0.09,-1.41,-32.33,7026409,44238232.15,0.51,,0,8686436001
SH605178,时空科技,23.29,0.15,0.65,-32.34,561921,12976551,0.91,,0,2311569764
SH605068,明新旭腾,24.09,-1.17,-4.63,-32.35,1338646,32531505,2.37,54.128,1.245,4013394000
SH603630,拉芳家化,13.63,0.1,0.74,-32.36,2065240,28125725,0.92,49.608,0,3073196990
SH688008,澜起科技,56.43,-1.11,-1.93,-32.37,9502647,538625285,0.84,53.211,0.532,63972254973
SZ300489,光智科技,16.55,-0.25,-1.49,-32.37,1048650,17452833,0.77,,0,2252868750
SH603466,风语筑,12.59,-0.41,-3.15,-32.41,10725248,136065335,1.8,88.151,2.688,7534815572
SZ300774,倍杰特,14.71,-0.04,-0.27,-32.43,1820960,26786529.2,1.47,33.119,1.36,6012913439
SH603806,福斯特,62.8,-0.37,-0.59,-32.44,7142640,448310736,0.54,35.584,0.398,83621041512
SH600741,华域汽车,18.35,-0.09,-0.49,-32.46,9201781,168878374,0.29,9.247,4.632,57852485106
SZ301237,和顺科技,37.54,-0.38,-1,-32.48,240441,9038206.81,1.27,29.388,1.865,3003200000
SZ002701,奥瑞金,4.6,-0.06,-1.29,-32.48,10940223,50287841.2,0.43,17.453,2.957,11836998006
SZ000776,广发证券,16.13,0.03,0.19,-32.48,32084049,513572694.08,0.54,13.415,3.1,122928144020
SH600436,片仔癀,294,-2.11,-0.71,-32.5,2669264,773079003,0.44,67.428,0.412,177375259740
SZ301199,迈赫股份,23.63,-0.32,-1.34,-32.51,1246297,29437090.04,3.74,104.632,0.339,3150824200
SZ300315,掌趣科技,3.28,-0.06,-1.8,-32.51,32898260,108008876.74,1.25,,0,9044548150
SH600351,亚宝药业,6.05,0.02,0.33,-32.52,4383894,26418586,0.57,24.757,1.322,4658500139
SH688282,理工导航,43.4,-0.58,-1.32,-32.54,425783,18489132,2.17,49.844,1.44,3819200000
SZ000995,*ST皇台,16.94,-0.06,-0.35,-32.54,2172292,36902985.56,1.22,2014.01,0,3005291520
SZ300790,宇瞳光学,20.16,-0.14,-0.69,-32.54,3288050,66592256,2,36.244,0.661,6792869987
SZ300091,金通灵,4.25,0.06,1.43,-32.58,13200735,56119570.05,1.23,,0.094,6328947910
SZ300931,通用电梯,7.73,0.02,0.26,-32.59,1203000,9307342,1.15,76.609,1.294,1856328580
SZ300115,长盈精密,13.37,0.15,1.13,-32.61,37514594,504551414.1,3.14,,0,16057740563
SZ000928,中钢国际,6.11,0.1,1.66,-32.61,11553061,69950754.68,0.9,14.307,4.157,7827150288
SZ300218,安利股份,11.49,0.15,1.32,-32.61,3276365,37482750.55,1.51,10.321,1.828,2493180630
SZ300713,英可瑞,13.78,-0.2,-1.43,-32.62,1408430,19476468.05,1.65,,0,2174225625
SH603055,台华新材,10.67,0.01,0.09,-32.67,3648980,38928883,0.42,20.977,1.593,9269595278
SH688586,江航装备,22.62,0,0,-32.67,1774945,40308463,0.98,36.473,0.796,9132699844
SZ002253,川大智胜,12.01,-0.04,-0.33,-32.68,2092004,25077279.88,1.01,281.825,0,2709769401
SH600165,新日恒力,9.03,-0.14,-1.53,-32.76,6652600,60527934,0.97,,0,6184500488
SH600577,精达股份,4.97,-0.05,-1,-32.76,23022654,114852685,1.15,21.683,0.604,9919040635
SH688133,泰坦科技,146.49,-1.72,-1.16,-32.78,607611,89488893,1.31,88.735,0.124,12315656887
SZ002912,中新赛克,22.24,-0.15,-0.67,-32.79,707389,15671671.77,0.61,,0,3821537408
SH688198,佰仁医疗,121.6,0.69,0.57,-32.86,248068,30524605,0.71,265.498,0.292,16497786701
SZ002727,一心堂,25.44,-1.09,-4.11,-32.88,8868264,226801501.22,2.23,18.584,1.179,15164034156
SH600399,抚顺特钢,16.62,0.2,1.22,-32.9,16850838,283912800,0.85,61.21,0,32776302000
SZ002777,久远银海,14.1,0.17,1.22,-32.91,1585391,22165314.02,0.4,26.864,1.091,5756057636
SH688689,银河微电,27.64,0.32,1.17,-32.94,1130665,31089542,3.23,25.998,1.266,3548976000
SH603516,淳中科技,13.35,0.07,0.53,-32.97,3112660,41220751,1.68,33.565,1.498,2487600859
SZ002907,华森制药,12.05,0.03,0.25,-32.99,1408500,17083962,0.49,55.24,0.415,4832735308
SH688078,龙软科技,38.76,-1.49,-3.7,-33.02,740762,28848830,2.08,40.186,0.685,2767851600
SH601222,林洋能源,7.91,0.03,0.38,-33.04,28981047,230019347,1.41,20.478,2.781,16295938024
SZ300030,阳普医疗,7.09,0.15,2.16,-33.05,3276650,23095718.5,1.22,,0.564,2192138063
SZ300318,博晖创新,6.63,-0.12,-1.78,-33.1,7572402,50645762.22,0.95,,0,5416050282
SZ000012,南玻A,6.47,-0.02,-0.31,-33.1,15492744,100162816.68,0.79,16.866,3.091,19867377932
SZ300037,新宙邦,41.6,0.67,1.64,-33.12,8812676,363840172.46,1.65,16.485,0.908,30885926781
SZ300752,隆利科技,23.24,-0.62,-2.6,-33.12,3649681,85169292.24,2.72,,0,4826463074
SH603060,国检集团,10.66,0.04,0.38,-33.12,2542320,27123781,0.35,33.86,0.985,7722274560
SZ300982,苏文电能,48.61,0.02,0.04,-33.12,893400,43303107,2.55,24.266,1.234,6820870959
SZ300810,中科海讯,17.66,0.04,0.23,-33.13,645000,11392602.5,0.84,,0.113,2084763000
SH603098,森特股份,31.35,0.4,1.29,-33.16,3109620,98931637,0.58,356.303,0.159,16891379310
SZ002010,传化智联,5.72,0.13,2.33,-33.17,14759022,83572653.18,0.55,7.45,1.748,16031155186
SZ300246,宝莱特,14.42,0.09,0.63,-33.17,1074600,15453679,0.77,139.529,1.387,2533320150
SZ300531,优博讯,13.6,-0.39,-2.79,-33.19,3580764,49011870.41,1.14,31.757,0.373,4487148300
SH605007,五洲特纸,15.13,-0.55,-3.51,-33.2,2638900,40060110,3.2,17.659,1.983,6052170273
SZ300915,海融科技,37.8,-0.4,-1.05,-33.21,371800,14069343,1.5,30.201,1.058,3402000000
SZ300147,香雪制药,5.39,0.03,0.56,-33.21,5141786,27652362.4,0.78,,0,3564294053
SH601566,九牧王,7.77,0.04,0.52,-33.21,945035,7311518,0.16,367.211,6.435,4464930656
SZ300756,金马游乐,13.53,-0.16,-1.17,-33.22,874104,11756764.72,0.95,1458.801,0.238,1915980648
SH600276,恒瑞医药,33.73,-0.17,-0.5,-33.23,22220387,746249973,0.35,54.035,0.474,215163746702
SH603681,永冠新材,26,-0.93,-3.45,-33.32,2998363,78402736,1.57,19.668,0.769,4969376646
SH605098,行动教育,25.82,-0.71,-2.68,-33.32,990180,25521363,2.25,21.253,4.15,3048789452
SH600518,ST康美,2.06,-0.02,-0.96,-33.33,29117256,59964143,0.21,3.301,0,28559565381
SZ300193,佳士科技,8.03,-0.06,-0.74,-33.33,3047136,24393462.92,0.71,23.265,6.171,3912799010
SH603703,盛洋科技,15.48,0.73,4.95,-33.33,12437230,188708841,4.17,371.078,0,4622482800
SZ000831,五矿稀土,26.01,-0.24,-0.91,-33.34,7247608,188897295.56,0.74,77.151,0,25512922396
SZ300127,银河磁体,16.41,-0.08,-0.49,-33.37,2087590,34338856.9,0.91,28.508,2.742,5302831768
SH603988,中电电机,10.78,-0.12,-1.1,-33.39,2614354,28391021,1.11,98.602,0.524,2535456000
SH600217,中再资环,5.03,0.03,0.6,-33.41,8239480,41302675,0.59,35.509,0.199,6984958703
SZ000949,新乡化纤,3.63,0.1,2.83,-33.44,21930257,78986874.29,1.56,8.36,2.755,5324221834
SZ002375,亚厦股份,4.96,-0.01,-0.2,-33.45,12065109,59410541.98,0.91,,0.504,6646382630
SZ002135,东南网架,7.6,0.09,1.2,-33.47,7896100,59644596.6,0.72,20.622,1.316,8858178024
SZ300683,海特生物,39.62,-0.5,-1.25,-33.48,840600,33342930,0.75,123.07,0,4837767017
SZ300623,捷捷微电,20.8,-0.01,-0.05,-33.48,4716765,97452706.58,0.73,32.619,0.606,15322674910
SZ300786,国林科技,15.74,0.17,1.09,-33.48,3278450,51400785.7,2.39,58.513,0.529,2896409935
SH600111,北方稀土,30.08,-0.08,-0.27,-33.5,25291782,761136075,0.7,17.566,1.479,109282625280
SH600211,西藏药业,34.5,-0.36,-1.03,-33.5,1373897,47523087,0.55,49.458,0.98,8553855584
SZ300818,耐普矿机,32.85,-0.23,-0.7,-33.5,848000,27926767,2.66,8.732,0,2299536168
SZ002139,拓邦股份,12.34,-0.08,-0.64,-33.53,20415146,252628064.06,1.96,40.921,0.401,15684477770
SZ301043,绿岛风,25.75,0.16,0.63,-33.58,315200,8079888,1.75,37.046,0.311,1751000000
SH601865,福莱特,38.48,0.2,0.52,-33.59,5039924,193879691,0.3,44.376,0.598,82612452414
SH600711,盛屯矿业,7.09,0,0,-33.59,25971105,183571908,0.97,21.076,0.481,22331039245
SZ300922,天秦装备,17.02,-0.21,-1.22,-33.61,1772328,30433745.6,2.07,45.499,1.469,2668926624
SZ300753,爱朋医疗,13.47,0.14,1.05,-33.61,928996,12464808.08,1.24,,0,1697866560
SH688089,嘉必优,40.4,-1.5,-3.58,-33.63,1334447,54409926,2.05,43.661,0.817,4848000000
SH600640,新国脉,10.12,-0.55,-5.15,-33.64,10900857,111325150,1.37,,0,8052442913
SZ002961,瑞达期货,16.02,-0.02,-0.12,-33.65,1772860,28305812.95,0.4,15.731,2.06,7129333085
SZ301033,迈普医学,40.43,0.23,0.57,-33.66,582685,24101966.15,1.57,59.286,0.247,2670925109
SH603877,太平鸟,17.91,0.05,0.28,-33.66,992928,17723561,0.21,21.369,3.35,8538202080
SH688191,智洋创新,14.52,0,0,-33.72,1164278,16886506,1.64,34.723,1.033,2222228602
SZ300742,越博动力,12.84,-0.15,-1.15,-33.74,1231760,15834555.4,1.1,,0,1814258950
SZ002647,仁东控股,6.4,0.06,0.95,-33.75,15045716,95516767.54,2.69,,0,3583594560
SZ300642,透景生命,20.77,-0.23,-1.1,-33.75,990480,20749281.4,0.71,26.3,1.204,3402844247
SZ000547,航天发展,11.04,-0.09,-0.81,-33.76,28490115,313734699.87,1.81,35.317,0.217,17704683636
SZ300911,亿田智能,53.83,-1.19,-2.16,-33.76,999373,53339424.12,2.38,25.377,1.116,5813812256
SZ301046,能辉科技,33.13,-0.33,-0.99,-33.84,3811680,127056462.48,6.47,92.604,1.207,4962542700
SH600535,天士力,10.16,-0.07,-0.68,-33.84,5911980,60017042,0.39,16.057,3.248,15236953321
SZ301088,戎美股份,16.95,0.03,0.18,-33.92,683378,11550923.62,1.24,26.699,1.05,3864600000
SZ002456,欧菲光,6.41,0.17,2.72,-33.92,65935228,424207398.36,2.28,,0,20882610111
SH603859,能科科技,26.13,-0.42,-1.58,-33.92,1861919,48719385,1.12,25.742,0.383,4352430541
SZ002074,国轩高科,33.78,0.08,0.24,-33.94,19371900,653224138.42,1.47,507.77,0.277,60090391926
SZ300465,高伟达,8.04,-0.11,-1.35,-33.94,5034900,40437957.3,1.13,51.004,0,3591968546
SZ300077,国民技术,16.5,-0.03,-0.18,-33.95,6319500,103861021,1.14,47.454,0,9828324000
SZ300358,楚天科技,17.09,0.23,1.36,-33.95,6436202,109958867.7,1.25,15.61,0.702,9827655497
SZ300377,赢时胜,8.08,-0.02,-0.25,-33.96,5800973,46580536,0.92,27191.234,1.238,6072581206
SZ300942,易瑞生物,18.84,-0.25,-1.31,-33.98,1066046,20192532.2,0.99,33.623,1.322,7552202400
SZ301009,可靠股份,12.11,-0.18,-1.46,-33.99,1496400,18163357,1.54,,0.578,3292224600
SZ300078,思创医惠,4.87,-0.02,-0.41,-34.01,4491891,21836419.35,0.58,,0,4218052447
SH603128,华贸物流,8.8,-0.11,-1.23,-34.03,10386318,91261699,0.79,13.674,2.591,11523274145
SH603113,金能科技,10.41,0.32,3.17,-34.03,15150820,157301671,1.77,47.766,3.362,8901394511
SZ300709,精研科技,32.8,1.25,3.96,-34.04,6251052,203709639.85,4.21,32.434,0.456,6121004702
SZ300674,宇信科技,15.55,0.22,1.44,-34.05,7458587,116105777.49,1.06,28.851,1.286,11065786430
SZ002892,科力尔,15.06,-0.08,-0.53,-34.06,4378600,65837687.32,2.29,38.526,1.233,4744103792
SH600594,益佰制药,5.36,-0.01,-0.19,-34.07,5822733,31132126,0.74,21.272,0,4244730864
SZ301066,万事利,11.79,-0.2,-1.67,-34.08,856619,10166805.99,2.02,105.26,0.606,2220672344
SZ002605,姚记科技,14.66,-0.41,-2.72,-34.08,5143406,75652154.56,1.57,14.968,2.046,5946529745
SZ001289,龙源电力,21.05,0.15,0.72,-34.08,4414519,92469212.51,1.28,32.113,0.698,176440324602
SZ300684,中石科技,13.97,-0.21,-1.48,-34.11,2302320,32326525.2,1.3,34.314,3.078,3923509523
SZ300785,值得买,31,0.43,1.41,-34.12,6924571,210650859.26,9.2,35.89,1.506,4124051985
SH600771,广誉远,28.37,-0.86,-2.94,-34.12,6287165,179449225,1.28,,0,13958031404
SH600391,航发科技,18.44,-0.15,-0.81,-34.14,3671762,67995717,1.11,94.75,0,6087585527
SH688225,亚信安全,19.96,0.7,3.63,-34.15,1323933,26301638,3.85,173070.249,0.701,7984199600
SH603881,数据港,24.27,-0.6,-2.41,-34.16,4294885,104446918,1.31,86.964,0.14,7983063071
SZ000877,天山股份,9.81,0.14,1.45,-34.17,18753786,182634089.24,1.57,8.774,3.364,84988177805
SH603180,金牌厨柜,24.31,-0.48,-1.94,-34.18,1923170,46526085,1.33,10.908,4.364,3749984801
SH603313,梦百合,11.39,-0.33,-2.82,-34.2,5567722,63528428,1.15,,0,5527556054
SH688521,芯原股份-U,50.9,-0.66,-1.28,-34.2,6108300,309433143,2.93,343.487,0,25335509714
SZ002833,弘亚数控,14.79,-0.2,-1.33,-34.2,1754156,25984366.24,0.69,12.88,2.511,6274355148
SZ301236,软通动力,31.97,-0.05,-0.16,-34.2,1092035,34802071.14,1.42,22.179,1.564,20310352952
SH600238,海南椰岛,11.96,-0.3,-2.45,-34.21,7672365,91767048,1.72,,0,5360472000
SZ300573,兴齐眼药,89.68,-1.48,-1.62,-34.22,1543488,138106093.84,2.28,33.59,1.004,7900331082
SZ002191,劲嘉股份,9.6,-0.28,-2.83,-34.25,62208714,598584175.36,4.37,13.944,3.646,14120520480
SZ301148,嘉戎技术,24.75,0.23,0.94,-34.28,338700,8340566.5,1.42,21.994,2.101,2883302730
SZ300168,万达信息,8.55,-0.11,-1.27,-34.33,6609712,56663554.68,0.56,,0,10153849715
SZ301118,恒光股份,40,0.3,0.76,-34.33,1117100,44661639.55,4.36,14.702,1.875,4266800000
SZ002584,西陇科学,6.96,-0.11,-1.56,-34.34,11078350,77328454,2.73,27.504,0,4073106297
SZ000998,隆平高科,15.26,-0.26,-1.68,-34.39,21858591,332577896.08,1.69,,0,20096966747
SZ300207,欣旺达,27.6,0.34,1.25,-34.4,16981078,463790966.86,1.08,70.741,0.254,47434095706
SZ300970,华绿生物,19.13,0.34,1.81,-34.42,2709656,51171319.98,3.96,141.6,0,2232471000
SH688579,山大地纬,8.43,-0.1,-1.17,-34.43,638560,5363739,0.23,41.326,1.186,3372084300
SH688660,电气风电,7.67,0.1,1.32,-34.46,7268475,55922827,1.4,34.517,1.499,10226667178
SZ300991,创益通,13.25,0,0,-34.46,1119486,14825702.92,1.71,55.524,1.84,1908000000
SH688505,复旦张江,9.17,-0.01,-0.11,-34.5,879560,8037822,0.33,84.373,0.763,9435930000
SZ000961,中南建设,2.71,0.03,1.12,-34.54,51253413,138311645.58,1.34,,0,10369974622
SZ000799,酒鬼酒,137.93,-5.77,-4.02,-34.55,6235718,861603640.24,1.92,40.702,0.943,44817454211
SZ300340,科恒股份,12.7,0.32,2.58,-34.57,5971600,75391164,3.31,,0,2694237944
